"","SCALERANK","NATSCALE","LABELRANK","FEATURECLA","NAME","NAMEPAR","NAMEALT","NAMEASCII","ADM0CAP","CAPIN","WORLDCITY","MEGACITY","SOV0NAME","SOV_A3","ADM0NAME","ADM0_A3","ADM1NAME","ISO_A2","NOTE","LATITUDE","LONGITUDE","POP_MAX","POP_MIN","POP_OTHER","RANK_MAX","RANK_MIN","MEGANAME","LS_NAME","MAX_POP10","MAX_POP20","MAX_POP50","MAX_POP300","MAX_POP310","MAX_NATSCA","MIN_AREAKM","MAX_AREAKM","MIN_AREAMI","MAX_AREAMI","MIN_PERKM","MAX_PERKM","MIN_PERMI","MAX_PERMI","MIN_BBXMIN","MAX_BBXMIN","MIN_BBXMAX","MAX_BBXMAX","MIN_BBYMIN","MAX_BBYMIN","MIN_BBYMAX","MAX_BBYMAX","MEAN_BBXC","MEAN_BBYC","TIMEZONE","UN_FID","POP1950","POP1955","POP1960","POP1965","POP1970","POP1975","POP1980","POP1985","POP1990","POP1995","POP2000","POP2005","POP2010","POP2015","POP2020","POP2025","POP2050","MIN_ZOOM","WIKIDATAID","WOF_ID","CAPALT","NAME_EN","NAME_DE","NAME_ES","NAME_FR","NAME_PT","NAME_RU","NAME_ZH","LABEL","NAME_AR","NAME_BN","NAME_EL","NAME_HI","NAME_HU","NAME_ID","NAME_IT","NAME_JA","NAME_KO","NAME_NL","NAME_PL","NAME_SV","NAME_TR","NAME_VI","NE_ID"
"2334",7,20,6,"Populated place","Mazowe",,,"Mazowe",0,,0,0,"Zimbabwe","ZWE","Zimbabwe","ZWE","Mashonaland Central","ZW",,-17.5196167,30.970037,9966,9966,0,5,5,,"Mazowe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Africa/Harare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q6798645",421168759,0,"Mazowe",,,,,,,,,,,,,,,,,,,,,,1159134793
"2335",7,20,6,"Populated place","Shamva",,,"Shamva",0,,0,0,"Zimbabwe","ZWE","Zimbabwe","ZWE","Mashonaland Central","ZW",,-17.3196289,31.5700004,10317,6725,0,6,5,,"Shamva",6725,6725,0,0,0,20,7,7,3,3,13,13,8,8,31.55,31.55,31.575,31.575,-17.325,-17.325,-17.291667,-17.291667,31.560417,-17.310417,"Africa/Harare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q606345",421168757,0,"Shamva","Shamva",,"Shamva","Shamva",,,,,,,,,,,,,,,,,,1159134799
"2336",7,20,6,"Populated place","Victoria Falls",,,"Victoria Falls",0,,0,0,"Zimbabwe","ZWE","Zimbabwe","ZWE","Matabeleland North","ZW",,-17.9296175,25.8400142,35761,12168,12168,7,6,,"Victoria Falls",12168,12168,0,0,0,20,9,9,3,3,14,14,9,9,25.808333,25.808333,25.841667,25.841667,-17.95,-17.95,-17.916667,-17.916667,25.826894,-17.932197,"Africa/Harare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1393804",890443477,0,"Victoria Falls","Victoria Falls","Victoria Falls","Victoria Falls","Victoria Falls","Виктория-Фоллс",,,,,,,,,,,,,,,,,1159134803
"2337",7,20,6,"Populated place","Zvishavane",,,"Zvishavane",0,,0,0,"Zimbabwe","ZWE","Zimbabwe","ZWE","Midlands","ZW",,-20.3295744,30.0499898,35896,33219,33219,7,7,,"Zvishavane",33219,0,0,0,0,10,14,14,6,6,20,20,12,12,30.033333,30.033333,30.083333,30.083333,-20.341667,-20.341667,-20.3,-20.3,30.056019,-20.325,"Africa/Harare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q231399",890443475,0,"Zvishavane","Zvishavane",,"Zvishavane","Zvishavane","Звишаване",,,,,,,,,,,,,,,,,1159134807
"2338",7,20,6,"Populated place","Kwekwe",,,"Kwekwe",0,,0,0,"Zimbabwe","ZWE","Zimbabwe","ZWE","Midlands","ZW",,-18.9296081,29.7999792,99149,62427,0,8,8,,"Kwekwe",62427,62427,0,0,0,20,22,22,8,8,38,38,24,24,29.775,29.775,29.841667,29.841667,-18.966667,-18.966667,-18.908333,-18.908333,29.813117,-18.935957,"Africa/Harare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q399083",421179969,0,"Kwekwe","Kwekwe","Kwekwe","Kwekwe","Kwekwe","Квекве","奎奎",,,,,,,,,,,,,,,,1159134811
"2339",7,20,6,"Populated place","Plumtree",,,"Plumtree",0,,0,0,"Zimbabwe","ZWE","Zimbabwe","ZWE","Matabeleland South","ZW",,-20.4795394,27.8199967,2148,1771,0,4,3,,"Plumtree",1771,0,0,0,0,10,2,2,1,1,5,5,3,3,27.8,27.8,27.816667,27.816667,-20.491667,-20.491667,-20.483333,-20.483333,27.808333,-20.4875,"Africa/Harare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1974068",890436585,0,"Plumtree","Plumtree","Plumtree","Plumtree","Plumtree",,,,,,,,,,,,,,,,,,1159134817
"2340",7,20,6,"Populated place","Beitbridge",,,"Beitbridge",0,,0,0,"Zimbabwe","ZWE","Zimbabwe","ZWE","Matabeleland South","ZW",,-22.2096146,29.9899934,26459,1060,1060,7,3,,"Beitbridge",1060,1060,0,0,0,20,2,2,1,1,7,7,4,4,29.983333,29.983333,29.991667,29.991667,-22.225,-22.225,-22.2,-22.2,29.9875,-22.2125,"Africa/Harare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q814922",1141906945,0,"Beitbridge","Beitbridge",,"Beitbridge","Beitbridge","Байтбридж","貝特橋",,,,,,,,,,,,,,,,1159134821
"2341",7,20,6,"Admin-1 capital","Gwanda",,,"Gwanda",0,,0,0,"Zimbabwe","ZWE","Zimbabwe","ZWE","Matabeleland South","ZW",,-20.9396146,29.0100016,14450,2055,0,6,4,,"Gwanda",2055,2055,0,0,0,20,2,2,1,1,7,7,4,4,28.991667,28.991667,29.008333,29.008333,-20.95,-20.95,-20.933333,-20.933333,29.001389,-20.943056,"Africa/Harare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1557796",421188195,0,"Gwanda","Gwanda",,"Gwanda","Gwanda","Гванда","關達",,,,,,,,,,,,,,,,1159134825
"2342",7,20,6,"Populated place","Chiredzi",,,"Chiredzi",0,,0,0,"Zimbabwe","ZWE","Zimbabwe","ZWE","Masvingo","ZW",,-21.0495821,31.6600207,28205,7428,7428,7,5,,"Chiredzi",7428,7428,0,0,0,20,8,8,3,3,16,16,10,10,31.658333,31.658333,31.691667,31.691667,-21.058333,-21.058333,-21.016667,-21.016667,31.675833,-21.038333,"Africa/Harare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q1074697",421188191,0,"Chiredzi","Chiredzi",,"Chiredzi",,,,,,,,,,,,,,,,,,,1159134829
"2343",7,20,6,"Admin-1 capital","Masvingo",,,"Masvingo",0,,0,0,"Zimbabwe","ZWE","Zimbabwe","ZWE","Masvingo","ZW",,-20.0596167,30.8200203,76311,76290,76311,8,8,,"Masvingo",76311,76311,0,0,0,20,17,17,7,7,22,22,13,13,30.808333,30.808333,30.85,30.85,-20.091667,-20.091667,-20.041667,-20.041667,30.825198,-20.067262,"Africa/Harare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q601142",421179967,0,"Masvingo","Masvingo","Masvingo","Masvingo","Masvingo","Масвинго","馬斯溫戈",,,,,,,,,,,,,,,,1159134835
"2344",7,20,6,"Populated place","Karoi",,,"Karoi",0,,0,0,"Zimbabwe","ZWE","Zimbabwe","ZWE","Mashonaland West","ZW",,-16.8195561,29.6799865,25030,1358,0,7,3,,"Karoi",1358,1358,0,0,0,20,2,2,1,1,5,5,3,3,29.683333,29.683333,29.7,29.7,-16.825,-16.825,-16.816667,-16.816667,29.691667,-16.820833,"Africa/Harare",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,"Q994419",890440217,0,"Karoi","Karoi",,"Karoi",,"Карои","卡萊伊",,,,,,,,,,,,,,,,1159134841
